-1.5814e-05,-1.5708,3.9602e-05,0.040593,1.5708,-1.5708
-1.6294e-05,-1.5708,4.1018e-05,0.041298,1.5708,-1.5708
-1.6786e-05,-1.5708,4.248e-05,0.04201,1.5708,-1.5708
-1.7292e-05,-1.5708,4.3988e-05,0.042727,1.5708,-1.5708
-1.7812e-05,-1.5708,4.5543e-05,0.043451,1.5708,-1.5708
-1.8347e-05,-1.5708,4.7148e-05,0.04418,1.5708,-1.5708
-1.8896e-05,-1.5708,4.8804e-05,0.044916,1.5708,-1.5708
-1.9461e-05,-1.5708,5.0512e-05,0.045658,1.5708,-1.5708
-2.004e-05,-1.5708,5.2274e-05,0.046406,1.5708,-1.5708
-2.0636e-05,-1.5708,5.4091e-05,0.047159,1.5708,-1.5708
-2.1249e-05,-1.5708,5.5965e-05,0.047919,1.5708,-1.5708
-2.1878e-05,-1.5708,5.7897e-05,0.048685,1.5708,-1.5708
-2.2524e-05,-1.5708,5.989e-05,0.049457,1.5708,-1.5708
-2.3189e-05,-1.5708,6.1944e-05,0.050235,1.5708,-1.5708
-2.3871e-05,-1.5708,6.4063e-05,0.051019,1.5708,-1.5708
-2.4573e-05,-1.5708,6.6247e-05,0.051809,1.5708,-1.5708
-2.5294e-05,-1.5708,6.8499e-05,0.052605,1.5708,-1.5708
-2.6034e-05,-1.5708,7.082e-05,0.053407,1.5708,-1.5708
-2.6795e-05,-1.5708,7.3213e-05,0.054215,1.5708,-1.5708
-2.7577e-05,-1.5708,7.568e-05,0.05503,1.5708,-1.5708
-2.8381e-05,-1.5708,7.8222e-05,0.05585,1.5708,-1.5708
-2.9206e-05,-1.5708,8.0842e-05,0.056676,1.5708,-1.5708
-3.0054e-05,-1.5708,8.3542e-05,0.057509,1.5708,-1.5708
-3.0926e-05,-1.5708,8.6325e-05,0.058347,1.5708,-1.5708
-3.1822e-05,-1.5708,8.9193e-05,0.059191,1.5708,-1.5708
-3.2742e-05,-1.5708,9.2148e-05,0.060042,1.5708,-1.5708
-3.3688e-05,-1.5708,9.5193e-05,0.060898,1.5708,-1.5708
-3.4659e-05,-1.5708,9.833e-05,0.06176,1.5708,-1.5708
-3.5658e-05,-1.5708,0.00010156,0.062629,1.5708,-1.5708
-3.6683e-05,-1.5708,0.00010489,0.063503,1.5708,-1.5708
-3.7738e-05,-1.5708,0.00010832,0.064384,1.5708,-1.5708
-3.8821e-05,-1.5708,0.00011186,0.06527,1.5708,-1.5708
-3.9934e-05,-1.5708,0.0001155,0.066163,1.5708,-1.5708
-4.1077e-05,-1.5708,0.00011925,0.067061,1.5708,-1.5708
-4.2252e-05,-1.5708,0.00012311,0.067966,1.5708,-1.5708
-4.346e-05,-1.5708,0.00012709,0.068876,1.5708,-1.5708
-4.4701e-05,-1.5709,0.00013119,0.069793,1.5708,-1.5708
-4.5976e-05,-1.5709,0.00013541,0.070715,1.5708,-1.5708
-4.7286e-05,-1.5709,0.00013976,0.071644,1.5708,-1.5708
-4.8632e-05,-1.5709,0.00014423,0.072578,1.5708,-1.5708
-5.0016e-05,-1.5709,0.00014884,0.073518,1.5708,-1.5707
-5.1438e-05,-1.5709,0.00015359,0.074465,1.5708,-1.5707
-5.2898e-05,-1.5709,0.00015848,0.075417,1.5708,-1.5707
-5.44e-05,-1.5709,0.00016352,0.076376,1.5708,-1.5707
-5.5942e-05,-1.5709,0.0001687,0.07734,1.5708,-1.5707
-5.7528e-05,-1.5709,0.00017404,0.07831,1.5708,-1.5707
-5.9157e-05,-1.5709,0.00017953,0.079287,1.5708,-1.5707
-6.0831e-05,-1.5709,0.00018519,0.080269,1.5708,-1.5707
-6.2551e-05,-1.5709,0.00019102,0.081257,1.5708,-1.5707
-6.4319e-05,-1.5709,0.00019701,0.082252,1.5708,-1.5707
-6.6136e-05,-1.5709,0.00020319,0.083252,1.5708,-1.5707
-6.8003e-05,-1.5709,0.00020954,0.084258,1.5708,-1.5707
-6.9922e-05,-1.5709,0.00021609,0.08527,1.5708,-1.5707
-7.1894e-05,-1.5709,0.00022283,0.086288,1.5708,-1.5707
-7.392e-05,-1.5709,0.00022976,0.087312,1.5708,-1.5707
-7.6003e-05,-1.5709,0.0002369,0.088342,1.5708,-1.5707
-7.8143e-05,-1.5709,0.00024425,0.089378,1.5708,-1.5707
-8.0343e-05,-1.5709,0.00025181,0.090419,1.5708,-1.5707
-8.2603e-05,-1.5709,0.00025959,0.091467,1.5708,-1.5707
-8.4927e-05,-1.5709,0.00026761,0.092521,1.5708,-1.5707
-8.7315e-05,-1.5709,0.00027585,0.09358,1.5708,-1.5707
-8.9769e-05,-1.5709,0.00028434,0.094646,1.5708,-1.5707
-9.2291e-05,-1.5709,0.00029308,0.095717,1.5708,-1.5707
-9.4884e-05,-1.5709,0.00030207,0.096794,1.5708,-1.5707
-9.7548e-05,-1.5709,0.00031132,0.097878,1.5708,-1.5707
-0.00010029,-1.5709,0.00032085,0.098967,1.5708,-1.5707
-0.0001031,-1.5709,0.00033065,0.10006,1.5708,-1.5707
-0.00010599,-1.5709,0.00034073,0.10116,1.5708,-1.5707
-0.00010897,-1.5709,0.00035111,0.10227,1.5708,-1.5707
-0.00011202,-1.5709,0.00036179,0.10338,1.5708,-1.5707
-0.00011517,-1.5709,0.00037279,0.1045,1.5708,-1.5707
-0.00011839,-1.5709,0.0003841,0.10562,1.5708,-1.5707
-0.00012171,-1.5709,0.00039574,0.10675,1.5708,-1.5707
-0.00012512,-1.571,0.00040772,0.10789,1.5708,-1.5707
-0.00012863,-1.571,0.00042004,0.10903,1.5708,-1.5707
-0.00013224,-1.571,0.00043272,0.11018,1.5708,-1.5707
-0.00013594,-1.571,0.00044577,0.11133,1.5708,-1.5707
-0.00013975,-1.571,0.0004592,0.11249,1.5708,-1.5707
-0.00014366,-1.571,0.00047301,0.11366,1.5708,-1.5707
-0.00014769,-1.571,0.00048723,0.11483,1.5708,-1.5707
-0.00015182,-1.571,0.00050186,0.11601,1.5708,-1.5706
-0.00015608,-1.571,0.00051691,0.11719,1.5708,-1.5706
-0.00016045,-1.571,0.00053239,0.11838,1.5708,-1.5706
-0.00016494,-1.571,0.00054832,0.11957,1.5708,-1.5706
-0.00016956,-1.571,0.00056471,0.12077,1.5708,-1.5706
-0.00017431,-1.571,0.00058157,0.12198,1.5708,-1.5706
-0.00017919,-1.571,0.00059892,0.12319,1.5708,-1.5706
-0.00018421,-1.571,0.00061677,0.1244,1.5708,-1.5706
-0.00018937,-1.571,0.00063514,0.12563,1.5708,-1.5706
-0.00019467,-1.571,0.00065403,0.12685,1.5708,-1.5706
-0.00020013,-1.571,0.00067347,0.12809,1.5708,-1.5706
-0.00020573,-1.5711,0.00069347,0.12933,1.5708,-1.5706
-0.00021149,-1.5711,0.00071404,0.13057,1.5708,-1.5706
-0.00021742,-1.5711,0.0007352,0.13183,1.5708,-1.5706
-0.00022351,-1.5711,0.00075697,0.13308,1.5708,-1.5706
-0.00022977,-1.5711,0.00077937,0.13435,1.5708,-1.5706
-0.00023621,-1.5711,0.00080242,0.13561,1.5708,-1.5706
-0.00024283,-1.5711,0.00082612,0.13689,1.5708,-1.5706
-0.00024964,-1.5711,0.00085051,0.13817,1.5708,-1.5706
-0.00025664,-1.5711,0.00087559,0.13945,1.5708,-1.5705
-0.00026383,-1.5711,0.0009014,0.14074,1.5708,-1.5705
-0.00027123,-1.5711,0.00092794,0.14204,1.5708,-1.5705
-0.00027883,-1.5712,0.00095525,0.14334,1.5708,-1.5705
-0.00028665,-1.5712,0.00098334,0.14465,1.5708,-1.5705
-0.00029469,-1.5712,0.0010122,0.14596,1.5708,-1.5705
-0.00030296,-1.5712,0.001042,0.14728,1.5708,-1.5705
-0.00031146,-1.5712,0.0010725,0.1486,1.5708,-1.5705
-0.0003202,-1.5712,0.001104,0.14993,1.5708,-1.5705
-0.00032918,-1.5712,0.0011364,0.15127,1.5708,-1.5705
-0.00033842,-1.5712,0.0011696,0.15261,1.5708,-1.5705
-0.00034793,-1.5712,0.0012039,0.15395,1.5708,-1.5705
-0.0003577,-1.5713,0.0012391,0.1553,1.5708,-1.5704
-0.00036774,-1.5713,0.0012753,0.15666,1.5708,-1.5704
-0.00037807,-1.5713,0.0013126,0.15802,1.5708,-1.5704
-0.00038869,-1.5713,0.0013509,0.15939,1.5708,-1.5704
-0.00039961,-1.5713,0.0013903,0.16076,1.5708,-1.5704
-0.00041084,-1.5713,0.0014309,0.16214,1.5708,-1.5704
-0.00042239,-1.5713,0.0014726,0.16352,1.5707,-1.5704
-0.00043427,-1.5714,0.0015155,0.16491,1.5707,-1.5704
-0.00044648,-1.5714,0.0015596,0.1663,1.5707,-1.5704
-0.00045904,-1.5714,0.001605,0.1677,1.5707,-1.5703
-0.00047195,-1.5714,0.0016517,0.16911,1.5707,-1.5703
-0.00048523,-1.5714,0.0016997,0.17052,1.5707,-1.5703
-0.00049888,-1.5715,0.0017491,0.17193,1.5707,-1.5703
-0.00051292,-1.5715,0.0017999,0.17335,1.5707,-1.5703
-0.00052736,-1.5715,0.0018522,0.17478,1.5707,-1.5703
-0.00054221,-1.5715,0.001906,0.17621,1.5707,-1.5703
-0.00055749,-1.5715,0.0019613,0.17764,1.5707,-1.5703
-0.00057319,-1.5716,0.0020181,0.17908,1.5707,-1.5702
-0.00058934,-1.5716,0.0020766,0.18053,1.5707,-1.5702
-0.00060595,-1.5716,0.0021368,0.18198,1.5707,-1.5702
-0.00062303,-1.5716,0.0021987,0.18343,1.5707,-1.5702
-0.00064059,-1.5716,0.0022623,0.18489,1.5707,-1.5702
-0.00065866,-1.5717,0.0023278,0.18635,1.5707,-1.5702
-0.00067724,-1.5717,0.0023951,0.18782,1.5707,-1.5701
-0.00069634,-1.5717,0.0024644,0.1893,1.5707,-1.5701
-0.00071599,-1.5718,0.0025356,0.19078,1.5707,-1.5701
-0.0007362,-1.5718,0.0026089,0.19226,1.5707,-1.5701
-0.00075698,-1.5718,0.0026843,0.19375,1.5707,-1.5701
-0.00077835,-1.5718,0.0027618,0.19524,1.5707,-1.57
-0.00080033,-1.5719,0.0028415,0.19674,1.5707,-1.57
-0.00082294,-1.5719,0.0029235,0.19824,1.5707,-1.57
-0.00084619,-1.5719,0.0030079,0.19975,1.5707,-1.57
-0.0008701,-1.572,0.0030946,0.20126,1.5707,-1.5699
-0.00089469,-1.572,0.0031838,0.20278,1.5707,-1.5699
-0.00091998,-1.572,0.0032756,0.2043,1.5707,-1.5699
-0.000946,-1.5721,0.00337,0.20582,1.5707,-1.5699
-0.00097275,-1.5721,0.0034671,0.20735,1.5706,-1.5698
-0.0010003,-1.5721,0.0035669,0.20889,1.5706,-1.5698
-0.0010286,-1.5722,0.0036696,0.21042,1.5706,-1.5698
-0.0010577,-1.5722,0.0037752,0.21196,1.5706,-1.5698
-0.0010876,-1.5723,0.0038839,0.21351,1.5706,-1.5697
-0.0011184,-1.5723,0.0039956,0.21506,1.5706,-1.5697
-0.0011501,-1.5724,0.0041105,0.21661,1.5706,-1.5697
-0.0011826,-1.5724,0.0042287,0.21817,1.5706,-1.5696
-0.0012161,-1.5725,0.0043503,0.21973,1.5706,-1.5696
-0.0012506,-1.5725,0.0044753,0.2213,1.5706,-1.5696
-0.001286,-1.5725,0.0046039,0.22287,1.5706,-1.5695
-0.0013225,-1.5726,0.0047362,0.22444,1.5706,-1.5695
-0.00136,-1.5727,0.0048722,0.22602,1.5706,-1.5695
-0.0013985,-1.5727,0.0050121,0.2276,1.5706,-1.5694
-0.0014382,-1.5728,0.005156,0.22918,1.5705,-1.5694
-0.001479,-1.5728,0.005304,0.23077,1.5705,-1.5694
-0.0015209,-1.5729,0.0054563,0.23236,1.5705,-1.5693
-0.0015641,-1.5729,0.0056128,0.23396,1.5705,-1.5693
-0.0016085,-1.573,0.0057739,0.23555,1.5705,-1.5692
-0.0016541,-1.5731,0.0059395,0.23715,1.5705,-1.5692
-0.0017011,-1.5731,0.0061098,0.23876,1.5705,-1.5691
-0.0017494,-1.5732,0.006285,0.24036,1.5705,-1.5691
-0.0017991,-1.5733,0.0064652,0.24197,1.5705,-1.5691
-0.0018501,-1.5733,0.0066505,0.24359,1.5704,-1.569
-0.0019027,-1.5734,0.0068412,0.2452,1.5704,-1.569
-0.0019568,-1.5735,0.0070372,0.24682,1.5704,-1.5689
-0.0020124,-1.5736,0.0072388,0.24844,1.5704,-1.5688
-0.0020696,-1.5737,0.0074462,0.25006,1.5704,-1.5688
-0.0021284,-1.5737,0.0076595,0.25169,1.5704,-1.5687
-0.0021889,-1.5738,0.0078789,0.25331,1.5704,-1.5687
-0.0022511,-1.5739,0.0081045,0.25494,1.5703,-1.5686
-0.0023152,-1.574,0.0083366,0.25657,1.5703,-1.5686
-0.002381,-1.5741,0.0085752,0.25821,1.5703,-1.5685
-0.0024487,-1.5742,0.0088207,0.25984,1.5703,-1.5684
-0.0025184,-1.5743,0.0090732,0.26148,1.5703,-1.5684
-0.0025901,-1.5744,0.0093328,0.26312,1.5703,-1.5683
-0.0026638,-1.5745,0.0095999,0.26476,1.5702,-1.5682
-0.0027396,-1.5746,0.0098746,0.2664,1.5702,-1.5682
-0.0028176,-1.5747,0.010157,0.26804,1.5702,-1.5681
-0.0028978,-1.5748,0.010448,0.26968,1.5702,-1.568
-0.0029803,-1.5749,0.010747,0.27133,1.5701,-1.5679
-0.0030652,-1.5751,0.011054,0.27297,1.5701,-1.5678
-0.0031525,-1.5752,0.01137,0.27462,1.5701,-1.5678
-0.0032423,-1.5753,0.011695,0.27626,1.5701,-1.5677
-0.0033347,-1.5755,0.01203,0.27791,1.57,-1.5676
-0.0034297,-1.5756,0.012373,0.27955,1.57,-1.5675
-0.0035274,-1.5757,0.012727,0.2812,1.57,-1.5674
-0.003628,-1.5759,0.013091,0.28285,1.57,-1.5673
-0.0037314,-1.576,0.013465,0.28449,1.5699,-1.5672
-0.0038378,-1.5762,0.01385,0.28614,1.5699,-1.5671
-0.0039472,-1.5763,0.014246,0.28778,1.5699,-1.567
-0.0040597,-1.5765,0.014653,0.28942,1.5698,-1.5669
-0.0041755,-1.5766,0.015072,0.29107,1.5698,-1.5668
-0.0042945,-1.5768,0.015502,0.29271,1.5698,-1.5667
-0.004417,-1.577,0.015945,0.29435,1.5697,-1.5666
-0.004543,-1.5772,0.016401,0.29598,1.5697,-1.5665
-0.0046726,-1.5774,0.016869,0.29762,1.5697,-1.5663
-0.0048059,-1.5775,0.017351,0.29925,1.5696,-1.5662
-0.004943,-1.5777,0.017847,0.30088,1.5696,-1.5661
-0.0050841,-1.5779,0.018356,0.30251,1.5695,-1.566
-0.0052291,-1.5781,0.018881,0.30414,1.5695,-1.5658
-0.0053784,-1.5784,0.01942,0.30576,1.5694,-1.5657
-0.0055319,-1.5786,0.019974,0.30738,1.5694,-1.5655
-0.0056898,-1.5788,0.020545,0.30899,1.5693,-1.5654
-0.0058522,-1.579,0.021131,0.3106,1.5693,-1.5652
-0.0060192,-1.5793,0.021734,0.31221,1.5692,-1.5651
-0.0061911,-1.5795,0.022355,0.31381,1.5692,-1.5649
-0.0063678,-1.5798,0.022993,0.31541,1.5691,-1.5648
-0.0065496,-1.58,0.023649,0.317,1.5691,-1.5646
-0.0067366,-1.5803,0.024325,0.31859,1.569,-1.5644
-0.006929,-1.5806,0.025019,0.32017,1.5689,-1.5642
-0.0071268,-1.5809,0.025733,0.32175,1.5689,-1.5641
-0.0073303,-1.5812,0.026467,0.32331,1.5688,-1.5639
-0.0075397,-1.5814,0.027223,0.32488,1.5687,-1.5637
-0.007755,-1.5818,0.027999,0.32643,1.5687,-1.5635
-0.0079765,-1.5821,0.028798,0.32798,1.5686,-1.5633
-0.0082043,-1.5824,0.02962,0.32952,1.5685,-1.5631
-0.0084386,-1.5827,0.030465,0.33105,1.5684,-1.5629
-0.0086796,-1.5831,0.031334,0.33257,1.5683,-1.5626
-0.0089275,-1.5834,0.032228,0.33408,1.5683,-1.5624
-0.0091825,-1.5838,0.033147,0.33559,1.5682,-1.5622
-0.0094448,-1.5842,0.034093,0.33708,1.5681,-1.5619
-0.0097146,-1.5846,0.035065,0.33856,1.568,-1.5617
-0.009992,-1.585,0.036066,0.34004,1.5679,-1.5614
-0.010277,-1.5854,0.037094,0.3415,1.5678,-1.5612
-0.010571,-1.5858,0.038152,0.34295,1.5677,-1.5609
-0.010873,-1.5862,0.03924,0.34438,1.5676,-1.5606
-0.011183,-1.5867,0.040359,0.34581,1.5675,-1.5604
-0.011503,-1.5871,0.041509,0.34722,1.5673,-1.5601
-0.011831,-1.5876,0.042693,0.34862,1.5672,-1.5598
-0.012169,-1.5881,0.04391,0.35,1.5671,-1.5595
-0.012517,-1.5886,0.045162,0.35137,1.567,-1.5591
-0.012874,-1.5891,0.046449,0.35272,1.5668,-1.5588
-0.013242,-1.5896,0.047773,0.35405,1.5667,-1.5585
-0.01362,-1.5902,0.049134,0.35537,1.5666,-1.5582
-0.014008,-1.5907,0.050534,0.35667,1.5664,-1.5578
-0.014408,-1.5913,0.051974,0.35796,1.5663,-1.5574
-0.01482,-1.5919,0.053455,0.35922,1.5661,-1.5571
-0.015242,-1.5925,0.054977,0.36046,1.5659,-1.5567
-0.015677,-1.5931,0.056543,0.36169,1.5658,-1.5563
-0.016125,-1.5937,0.058154,0.36289,1.5656,-1.5559
-0.016585,-1.5944,0.05981,0.36407,1.5654,-1.5555
-0.017058,-1.5951,0.061513,0.36523,1.5652,-1.5551
-0.017544,-1.5958,0.063264,0.36637,1.565,-1.5546
-0.018044,-1.5965,0.065065,0.36748,1.5648,-1.5542
-0.018559,-1.5972,0.066917,0.36857,1.5646,-1.5537
-0.019088,-1.598,0.068821,0.36963,1.5644,-1.5533
-0.019632,-1.5988,0.070779,0.37066,1.5642,-1.5528
-0.020191,-1.5996,0.072792,0.37167,1.564,-1.5523
-0.020766,-1.6004,0.074863,0.37265,1.5637,-1.5518
-0.021357,-1.6013,0.076992,0.3736,1.5635,-1.5513
-0.021965,-1.6021,0.07918,0.37452,1.5633,-1.5507
-0.02259,-1.603,0.081431,0.3754,1.563,-1.5502
-0.023233,-1.604,0.083745,0.37626,1.5627,-1.5496
-0.023894,-1.6049,0.086125,0.37708,1.5625,-1.549
-0.024573,-1.6059,0.088571,0.37787,1.5622,-1.5484
-0.025271,-1.6069,0.091086,0.37862,1.5619,-1.5478
-0.025989,-1.6079,0.093672,0.37933,1.5616,-1.5472
-0.026727,-1.609,0.09633,0.38001,1.5613,-1.5465
-0.027485,-1.6101,0.099063,0.38064,1.5609,-1.5459
-0.028265,-1.6112,0.10187,0.38124,1.5606,-1.5452
-0.029066,-1.6123,0.10476,0.38179,1.5603,-1.5445
-0.02989,-1.6135,0.10773,0.38231,1.5599,-1.5438
-0.030736,-1.6148,0.11078,0.38277,1.5595,-1.543
-0.031606,-1.616,0.11392,0.3832,1.5592,-1.5423
